"","year","country","fpu_em_clerks","fpu_em_elem_ocupation","fpu_em_professional","fpu_em_senior_official","fpu_em_technician","fsppaid_em","pri_ed_sppaid_em","sec_ed_sppaid_em","ter_ed_sppaid_em","tot_em_ter_ed_wpsec","psec_sformal_em","psec_spaid_em","psec_stotal_em","psec_spaid_em_rural","psec_spaid_em_urban","wbill_per_gdp","wbill_per_pub_expenditure","lfpr","egov_index","epar_index","online_ser_index","hum_cap_index","telcom_infra_index","gdp_percap","per_growth_gdp","upop","vdem_corr","icrg_qog","wbgi_gee","cofog_ggtot","time","time_squared"
"Greece-2014","2014","Greece",-2.0511744073691,-0.843205876653061,-1.82057538408992,-2.10848388500543,-1.06475702376708,-2.6087999404312,-0.426076911364727,-0.965396206187189,1.17629386134303,-0.427355650367449,0.89875896040108,0.797798492197689,-0.749021130449444,0.211070591532598,1.01572523428673,0.890010482141539,0.130521728887723,-0.961218217909824,-0.286895636453936,0.897033618898641,-0.371853890758877,-0.581854256895544,0.154954501682512,21760.9797507704,0.739776853966688,0.459089476464701,0.832801095806286,-1.0404345674032,-1.58764586124367,0.748373773169865,4,16
"Greece-2016","2016","Greece",-2.01156222310509,-1.68507767070429,-1.63538397786271,-1.74667973051459,-1.77274482235546,-2.53770554663415,-0.355189451401484,-0.937690590337023,1.09929935809833,-0.477204238762888,0.892308515096426,0.805871618437975,-0.589215167161504,0.16927128487608,1.00040211011968,0.836774298591551,0.283914452565068,-0.82234780323849,-0.525433535591867,0.190336007510126,-0.5243438232433,-0.296761272234989,-0.222637065737498,18116.4596531285,-0.190952352057238,0.487740409479637,0.683753919823058,-0.858095881411536,-1.93705476399537,0.564434418176169,5,25
"Greece-2018","2018","Greece",-2.38910196783194,-0.27951706077788,-1.00722887822125,-1.47096676955499,-0.573818297950008,-2.30214576564024,-0.55015275412474,-0.804398272678815,1.10602804743176,-0.675152460132594,0.667525028956524,0.608523549560268,-0.584039493353126,-0.574347386810702,0.948029520795336,0.752424406931966,0.243576128925394,-0.829437520352585,0.535117913850862,1.16140235630994,0.850761967471195,-0.357623819522073,0.0748194756697922,20324.3049917812,1.93437065932918,0.515805775980399,1.27166222509023,-0.858095881411536,-1.71025909417799,0.281450795108944,6,36
"Hungary-2008","2008","Hungary",1.15905770193093,-0.313111782146838,0.428601435119392,-0.731080943578875,1.25946151252707,0.0219190366735474,-0.349713970370641,0.771818276469534,-0.461403119453358,0.339237665100615,-1.04208084427553,-1.03876485103066,-0.810639921379961,-1.27243040331133,-0.626055565492637,0.375430390490541,-0.21425956913487,-2.05590363181468,-1.00342855505901,-1.28918787433516,-0.310123579489788,0.954480160441891,-1.91416547262041,15753.4732840195,1.0582892500439,0.0509077899059254,1.71880375303992,-0.858095881411536,-0.96013844696912,0.536136055869446,1,1
"Hungary-2010","2010","Hungary",1.11779411484336,-0.800932325367879,0.652777185534461,0.0913831536987757,1.37041486056516,0.0342717815545224,-0.115230365388346,0.694303106435299,-0.559795128163399,0.358127689271302,-0.307821663289134,-0.300150633572146,-0.448058680765015,-0.359920481466358,-0.224925981041466,0.0601460633841424,-0.729822249620677,-1.92947783192157,-1.20944900455531,-0.888914347244701,-0.954333305549827,0.941489031927396,-1.45994524313354,13191.6212644696,1.12217824979848,0.0913955317430906,2.09142169299799,-0.858095881411536,-1.04275936548912,0.592732780482892,2,4
"Hungary-2012","2012","Hungary",1.08986725922024,-0.95420601564409,0.429137261231162,0.893410183600465,1.13710780622555,0.126607643913401,-0.192620547604236,0.629718478671813,-0.443737075710432,0.498476626561144,-0.166800774184073,-0.16039803194088,-0.153550743491924,-0.357004663355386,-0.0186931438202445,-0.44397432602736,-1.24123556721981,-1.61390322404263,-0.190607216667044,-0.40336293548708,0.0869927909606164,-0.00526170364947848,-0.482107997731283,12950.6865153085,-1.38062332775523,0.123476211483902,2.53856322094767,-0.858095881411536,-1.11964550789083,0.621031142789614,3,9
"Hungary-2014","2014","Hungary",0.549147318953851,-0.70383204428182,0.342762251725037,0.205190901094775,0.969599191041356,-0.101278764105705,0.18186617688017,0.148947140130219,-0.237930863733942,0.768550847706892,0.0458794920934601,0.0641695505540669,0.258264266927255,-0.00446305150203262,0.0841210855556626,-0.242246552331484,-1.12459511337135,-1.03919226351078,-0.83865815652154,-0.390304987364392,-0.642870610494171,-0.711765542040491,-0.498909324971872,14267.0121547683,4.22895073481537,0.146438784075435,2.69589079559664,-0.858095881411536,-1.31354470107438,0.734224592016504,4,16
"Hungary-2016","2016","Hungary",0.993162104898214,-0.64090149446877,0.327267214657063,0.153636170823065,0.645779740531811,-0.253743695113592,0.40061300003207,0.142303516687656,-0.386417996263544,0.326181370658802,0.169938147374595,0.186689678079271,0.384542081166638,0.470571098208907,-0.234802377218471,0.115751445119149,-0.260660720161716,-0.485140926915746,-0.714448393049428,-0.242400016309918,-0.233362281647742,-1.33640747472373,-0.527106335036512,13090.5067287853,2.13999571174807,0.169526835205719,2.79525557958545,-0.858095881411536,-1.45407779331686,0.309749157415667,5,25
"Hungary-2018","2018","Hungary",0.624329397105829,-0.73668245301017,0.486142451714261,-0.084044499643044,1.21241891358615,0.171995830712885,0.581805206185262,0.186604841420636,-0.530056937995038,-0.115751526423429,0.069220485125474,0.0853769231039053,0.295045619631374,0.312283083899644,-0.0752797420539274,-0.0452024095542143,-0.565018554849322,-0.167244141198634,-0.117529131960048,0.546803401373349,0.372868386735589,-1.25276596237013,-0.194001760179625,16410.1872639683,5.40529410393094,0.19345140992768,2.91118116090574,-0.858095881411536,-1.40731088208096,0.239003251648861,6,36
"Iceland-2008","2008","Iceland",1.27156962501152,-0.0834345541621715,0.297151551240024,1.27073609725197,1.37823876705534,0.728539513935567,1.19886916820276,-0.785712931562221,-0.0410257757955016,-0.0630405678097792,0.212637644930197,0.212248532283662,0.116112678977544,0.428564115172964,0.0223253839063481,1.74059362288402,0.41055779795803,2.45686348487075,-0.219792489490278,-1.78655709389096,-1.20234458400361,1.26519948080227,0.637956135224998,56409.7731130165,1.99198082855523,1.11546771267403,-0.930923819995245,1.52888057903766,1.32541961346596,-0.213770545258699,1,1
"Iceland-2010","2010","Iceland",1.03347476437564,0.306210532362279,0.552562530211757,1.17175130137207,0.228719472997953,0.688394904325304,1.04337315308936,-0.794753898367351,0.0680089661230779,2.17071055123704,1.91372264805132,1.94001955802617,1.79953066060065,1.30788886480751,2.10788971205211,1.65197831102641,1.52395785746657,2.20907844390465,-0.770061275122048,-1.8789475480663,-1.57358700428454,1.32232485413313,0.0425317076683134,43024.9234930663,-3.43587559404847,1.12295459881954,-0.930923819995245,1.52888057903766,0.825259127513363,0.974760671623645,2,4
"Iceland-2012","2012","Iceland",1.57064766550647,0.742143916162658,0.40181492082297,1.21898199162326,0.492328119925692,0.970576335353883,0.709606858224144,-0.834644607922919,0.320775893599806,1.35891470521249,1.38704620018697,1.38182101478043,1.26734576700585,0.95530081275877,1.47711294961157,1.67469348135484,2.44359157222477,2.21537448545689,0.537875577424711,-1.45930594708437,-0.737932995041459,0.430563963912132,1.77876625486096,45910.0205425261,1.29643760789892,-2.78697339915043,-0.930923819995245,1.3962708273972,0.632771260395121,-0.171323001798616,3,9
"Iceland-2014","2014","Iceland",0.547663261298315,0.242023632363896,0.843849902213415,1.22681706547278,0.328029733693259,0.80185540943298,0.881517640024207,-0.807986010894043,0.184996771810867,1.74886656054265,1.65587818588094,1.68146847345545,1.58662340955167,1.05926632165291,1.87475204871751,1.61080381102938,2.36289710148244,2.42170781567671,0.692534542858072,-0.247287628177069,-0.326646190684488,0.195833847328316,1.64654711440242,54241.9346445558,2.0826231642619,1.12684443352084,-0.90608262399804,1.26366107575674,0.633527563848468,-0.171323001798616,4,16
"Iceland-2016","2016","Iceland",1.57064766550647,0.742143916162658,0.40181492082297,1.21898199162326,0.492328119925692,0.970576335353883,0.709606858224144,-0.834644607922919,0.320775893599806,1.35891470521249,1.38704620018697,1.38182101478043,1.26734576700585,0.95530081275877,1.47711294961157,1.67173907573629,2.43607671255923,2.83957489238701,0.338519481565217,0.375809935453899,-0.274898290345531,-0.227534573712545,1.07902749991488,61466.8039542895,6.62703663431921,1.12968861373254,-0.90608262399804,1.32996577255372,0.418754862833863,-0.0722787337250866,5,25
"Iceland-2018","2018","Iceland",1.03860536369908,1.48475733540356,0.986774929499651,1.61553500475641,0.703515802522595,1.37721982169646,0.664555706171003,-0.842178924923506,0.356859301762161,0.969012050762944,1.22690206729332,1.20876619033217,1.14605121106961,1.00968958676732,1.16228701311223,1.38718360236164,2.39564616818104,2.52912853795771,1.09009770808796,0.464735291663716,0.333282964081619,0.52862029009688,1.42842205727026,72968.7042280499,3.81442300431327,1.13295105574008,-0.897802225332305,1.32996577255372,0.58119973888986,-0.426008262559118,6,36
"Ireland-2008","2008","Ireland",-0.141392905820447,-1.77058845683917,-0.221342861668865,-0.783758178976123,-1.49888071973909,-0.210604178808216,1.30309954673883,-1.31558175003152,0.369547784999853,-0.2499870985997,0.757157413914069,0.740621817138367,0.489722259766084,1.19337151735935,0.439853726452463,0.351111004122475,1.04101137085788,0.334366370206159,-0.0819093107978325,-1.12337381800627,0.0256640709358425,1.53676745495458,-0.817842345547566,61262.1004631517,-4.48038347614992,-0.23359388362341,-0.558305880037175,0.733221711148395,0.651491854206055,-0.45430662486584,1,1
"Ireland-2010","2010","Ireland",0.200110526898124,-3.32540181704849,0.628630672915352,-0.559054598047054,-0.900976337901902,-0.107981305518037,0.801256851093974,-1.57251627065532,0.921149460380564,-0.51448916431848,0.830750360617639,0.803194646016676,0.43866307001134,1.47174396276494,0.227454631367392,0.470603391042432,-2.19103726647478,-0.232752722055743,-0.576565214356982,-0.419958931006139,-0.99076336842703,1.53587765163167,-0.436817463430566,48715.1769134801,1.80997931190268,-0.216821585610287,-0.657670664025994,0.733221711148395,0.345290988477228,2.84245258386733,2,4
"Ireland-2012","2012","Ireland",0.638735780792864,-1.42227440087747,0.209502058165532,-0.645441574759941,-2.8559577103871,-0.0669410313412415,0.315060162640441,-1.52209276268327,1.17162581175975,-0.725659343854549,0.537662406623139,0.528772326826861,0.426324889086854,0.608803209706275,0.376485176429636,0.095849941005695,0.622507716451999,-0.310167703169136,-0.250586399398258,-1.55523444865608,-0.775453091296091,0.831153419886483,0.15831476713063,48917.8976130459,0.225714790371583,-0.200091113776748,-0.723913853351872,0.865831462788856,0.746797268228539,-0.411859081405756,3,9
"Ireland-2014","2014","Ireland",0.0106808849026922,-2.28096704120621,0.558577198279983,0.174888629738766,-3.19550010430631,0.103197199985736,0.141756686948128,-1.6771307120942,1.45899596267425,-0.770032310196346,0.726976915580757,0.738075428737602,0.515313184979613,1.23653428728073,0.357475210476328,-0.720672212021968,0.391761004144392,-0.18431506192542,0.508690304601477,0.324854758003073,0.0347285590218241,0.980640378135462,0.51318801815141,55492.982562275,8.55668815348987,-2.78828088552422,-0.699072657354668,0.948712709733905,0.848375061872165,-1.06272141446037,4,16
"Ireland-2016","2016","Ireland",-0.0481793858148335,-2.65713449433333,0.929796091120402,-0.0227883593037039,-2.24588828243497,0.170176427159664,-0.323691216625068,-1.55434649586383,1.63633595720662,-0.799136810857217,0.463086057013456,0.495669937132215,0.392344513054046,0.918556704001125,0.254614388046616,-2.02778223142362,0.648848097339101,-0.0409129007593696,0.369428294122107,0.561247388682245,0.307122163023343,0.267907916484074,0.193524505086994,63197.0823976808,3.67781580955584,-0.166839301007589,-0.690792258688933,1.13105139572557,0.308772161799001,-2.44934116748977,5,25
"Ireland-2018","2018","Ireland",0.14067472448789,-2.11827666045915,0.900066925226595,0.728607666431887,-1.66421694008024,0.397056684184424,-0.368214199642269,-1.64309091939433,1.7408105389958,-0.773615255336755,0.538557179446276,0.574153571544914,0.421159661654415,1.11948412288364,0.280957435054101,-2.07491783253377,0.955004941921251,-0.00288061061449773,1.05677593990395,1.36639025700689,0.890921091902759,0.993097624656211,0.462710987180772,78621.2279310086,8.16987071841437,-2.78824616979517,-0.757035448014812,1.13105139572557,0.489093116522514,-2.77477233401708,6,36
"Italy-2008","2008","Italy",-2.22219664623817,-1.36786679858297,-1.97952648326428,-2.2716430463215,0.582036894256445,-1.49638273756441,1.0171588686219,0.607323516363601,-1.20161801682691,0.596174628330154,-0.11768537098852,-0.100781809952159,-0.824147085470109,0.0798900845362325,-0.10552196205001,-0.140623587207621,-0.761439858270761,-1.75414875555326,-0.789709628085721,-1.20628084617071,-0.914518402184819,0.915506774898407,-0.692124588238641,40778.3427367209,-0.962012840579291,0.0571398906639188,1.52007418506228,-1.35538293342603,-1.82943493706322,0.394644244335834,1,1
"Italy-2010","2010","Italy",-1.5623518219781,-1.64313188538774,-1.17010564232171,-2.2363361652755,0.327401314798588,-1.3550905201633,1.13619549477316,0.462128184659474,-1.19507996474116,-0.283025801320714,-0.925834995979107,-0.918633158002594,-1.40434385986407,-0.479715313591368,-0.946510608506891,0.0428727266847678,-0.850096162097018,-1.91263737594101,-1.80142745174154,-1.25366150150974,-2.19284070301925,1.09560296745551,-1.03896242188349,36000.5201179254,1.71329583916922,0.0669690428661232,1.2882230224217,-1.35538293342603,-1.49958998472524,0.69177704855642,2,4
"Italy-2012","2012","Italy",-1.40869616713298,-1.65838771368583,-0.412645560345112,-0.803109117787188,-0.819713805520421,-1.04346898425268,0.863600571893531,0.434919045029678,-1.02686468415576,-0.111412506991258,-0.738583417372267,-0.729133650420741,-1.2411077784893,0.061058324402981,-0.82588784835085,-0.216974263693281,-1.29278278765355,-1.65184144955882,-0.204280631887379,-1.07522719364328,-0.550447254123816,0.0931505438644341,0.262994340764384,35053.5262442572,-2.98090576823772,0.081900988977557,1.03153066378392,-1.35538293342603,-1.54275946470293,0.790821316629949,3,9
"Italy-2014","2014","Italy",-1.16266315276703,-1.23780100355438,-0.303463204224975,-0.547353272259917,-0.956054546890927,-0.772281858418752,0.424688807265399,0.419545503341672,-0.656969108876127,-0.612917705745036,-0.808686554558124,-0.800078365949978,-1.28375426581381,-0.0921207466127195,-0.871138689400783,-0.342070111015434,-1.4574979577351,-1.57419517133184,0.25935155646597,0.825506701947266,0.441311008802525,-0.91819991295575,0.300030309942552,35518.4152916749,-0.00454754236383792,0.10649478257286,0.783118703811877,-1.35538293342603,-1.63732564850241,0.833268860090033,4,16
"Italy-2016","2016","Italy",-1.31611414899451,-1.52848812439252,-0.660672360396648,-0.867972699780207,-0.822082695332466,-1.13612453275106,0.445242294841315,0.687560428043685,-0.904205603419986,-0.287007958669547,-0.822289317221661,-0.81384442787411,-1.21795085886974,-0.740711298919432,-0.767508748775726,-0.552280521602014,-1.4575198488441,-1.398117418422,0.455375475507065,1.30310662574191,1.13858814928999,-1.67613438341099,0.0968072995803013,30939.7142462298,1.29346273155907,0.130879445270243,0.824520697140551,-1.35538293342603,-1.31084806564387,0.564434418176169,5,25
"Italy-2018","2018","Italy",-1.36851184330806,-1.49022157659488,0.0481241697905145,-1.54405741762482,-0.911861429172316,-0.946170288906444,0.45458078291985,0.59531570698749,-0.827970475946758,-0.383264810594143,-1.14789050029993,-1.14335440755204,-1.41636494273182,-1.10062933574157,-1.06018168503494,-0.560708417011773,-1.39344924559759,-1.27611898410242,0.967151873753859,1.44845836671653,1.60804831389497,-1.29369691522402,0.317342981925245,34615.7568910987,0.944089468582305,0.155264107967627,0.692034318488793,-1.15646812694209,-1.55655404538166,0.479539331256002,6,36
"Latvia-2008","2008","Latvia",1.7637854728972,1.00060519019696,0.909091322974751,0.859197531364411,0.405731022890425,0.696466752941446,-0.38798583884852,0.581835156104756,-0.262913374649481,-0.445584265231856,-1.38451652958753,-1.38282109917977,-0.946164126245556,-0.882711066943314,-1.65925986174041,0.404841516444965,2.45795779329291,0.222257479753436,-1.63539312406606,-1.20628084617071,-1.2790485116679,1.04292661073921,-1.89634145589561,16422.1119788425,-3.32730003999858,0.046348736331286,0.509865547842625,-1.15646812694209,-1.26262665746024,-1.03442305215365,1,1
"Latvia-2010","2010","Latvia",1.25761439485177,0.248570176899855,1.1853731682013,0.806851064256319,0.741345038288503,0.813895713186109,-0.61625792549039,0.213935196540642,0.221362840578601,-0.0627223190757727,-0.592127418766212,-0.59704395654096,-0.227644529173758,-0.140879820979348,-1.04511082897348,-0.192964231153191,0.0089665700790234,0.0102774083187034,-1.77086334713138,-1.0452449775627,-1.46429681565292,0.961064705031429,-1.8806358673881,11383.5224134721,-4.4068236355224,0.0466415195883729,0.128967209218821,-1.15646812694209,-0.957107928259165,0.0409147155018029,2,4
"Latvia-2012","2012","Latvia",1.04231465980497,0.798435527568279,1.89979227909325,1.33190079924215,0.251037773083891,1.05597872155375,-0.687417426877211,-0.190239966938753,0.636986213640154,-0.150838605046897,-0.628107322309282,-0.631334792725688,-0.244361426516388,0.109218894228932,-1.24331468460117,-0.865433118019382,0.220110204936581,0.266184016430419,-0.877035641257604,-1.26744894394096,-0.475464431792311,-0.336802421765965,-0.939177147924165,13926.3473076523,4.25172304811186,0.0489837856450684,0.112406411887351,-1.02385837530163,-0.693614020568109,-1.00612468984693,3,9
"Latvia-2014","2014","Latvia",1.26895259534009,0.159137554812578,1.83998498156668,1.84514862625675,0.398385274436265,1.17563190037815,-0.825521765041252,-0.108291620694235,0.637710684000071,-0.514732677537661,-0.764701920799162,-0.773032304844864,-0.393179824194874,-0.260699699501881,-1.14473476539372,-0.613692892532724,0.481697557069126,0.292462361639049,-0.218068949756623,0.539435508857196,0.170236918889471,-1.38801606745254,-0.0729591547985158,15713.536972819,1.07363408715679,0.0512842255221801,-0.202248737410575,-0.940977128356584,-0.449503920385453,-0.991975508693567,4,16
"Latvia-2016","2016","Latvia",1.30661939202592,0.345286945994255,1.14397561013902,1.63822324453306,0.261596183864049,1.04542002268518,-0.863492777739162,-0.32161246084726,0.856472906004844,-0.236711579981046,-0.600465163485121,-0.6425966752254,-0.363802256193113,0.0965229796874487,-1.05280533900221,-0.293693188319012,1.30183567293824,0.598349879366184,-0.640336184502238,-0.118787205729496,-0.358027677918867,-0.989384178788598,-0.369246908223851,14315.7928949778,2.37292412754951,0.0541702319134656,0.112406411887351,-0.758638513974215,-0.354556576718723,-1.14761650138054,5,25
"Latvia-2018","2018","Latvia",0.898462831171177,0.503493126973416,1.45191751177835,1.65364452089915,0.670681067361958,1.31091347498049,-0.823398919124636,-0.442113206857299,0.955378732136594,-1.0304307733547,-0.801315920450675,-0.827871657839356,-0.488300479744189,-0.184325406472688,-1.15891070201453,-0.147133984253953,1.28684676935665,0.844144966892156,-0.426617257528947,0.464735291663716,-0.0252806469144839,-1.66563470420065,-0.10853413899924,17858.2799784486,4.02431104454983,0.0592311996431113,0.352537973193663,-0.841519760919263,-0.276939232577317,-0.921229602926761,6,36
"Lithuania-2008","2008","Lithuania",1.42703950500582,-0.0864190310609214,1.28274578905045,0.482999092313948,0.766835241682101,0.504252065458772,-1.02677641411353,-1.34621429277912,1.91373243598283,-1.66727264753665,-1.02198788310836,-1.04443536319585,-0.731867170216698,-0.934747305885085,-0.990102071226249,-0.027608111281608,1.62636389294361,-0.785013825593143,-0.862098296899256,-0.294412960508112,-0.358085048096627,1.10325527603254,-1.6392811491146,14944.996652175,2.61442303328732,0.0051081232616116,0.244892790539109,-1.55429731025418,-1.14373325458543,-0.977826327540206,1,1
"Lithuania-2010","2010","Lithuania",1.06836057835382,0.115247368859993,0.976969551219008,0.52257917564612,1.72372011495251,0.770230027908873,-0.964947373276219,-1.71867959081708,2.21418210838185,-0.620004500939343,-0.0256475916463081,-0.0108859235615233,0.250349283763586,0.214322448810264,-0.375053459713342,0.134290120106487,0.857966352902234,-0.465804916136186,-1.23185502109283,-0.107297670370147,-1.08186721070892,1.10983982062208,-1.4050122079817,11990.6630177633,1.65124065328366,0.00130194091948141,0.236612391873374,-1.55429731025418,-0.887100204179713,-0.355262356792311,2,4
"Lithuania-2012","2012","Lithuania",1.4125890236056,-0.0746246178584795,1.5043757665232,0.429563316176649,-0.891693015217802,0.568852211928717,-1.08864469803262,-1.49153150745964,2.08278007638203,-0.739589421023962,-0.128948560137865,-0.119850374529004,0.200565225833223,0.131195020850485,-0.331005052259151,-0.549608451007385,1.2404794723323,-0.189759236942913,-0.0395102333499058,-0.115577430771963,0.161975613292121,0.306347420033813,-0.417386363230581,14373.060522928,3.8438647490634,0.00577734213495317,0.236612391873374,-1.42168763022302,-0.703856962831411,-1.24666076945407,3,9
"Lithuania-2014","2014","Lithuania",0.616433079667763,-0.265979035855623,1.90745115873244,1.0546573392186,-0.108574787305337,0.843218992255109,-1.00582884783991,-1.57362910361391,2.10806623996864,-1.28039989541773,-0.665826591231009,-0.661456832981576,-0.366178301249616,-0.600419643026227,-0.633098438383102,-0.690956659896588,1.3220917031563,0.143803785315861,-0.110749875674336,0.324854758003073,0.486461338699155,-0.909301879726643,-0.467352049459115,16564.9565494076,3.53700987901611,0.0159829299534121,0.261453587870579,-1.3222301911764,-0.400513688379561,-1.45889848675449,4,16
"Lithuania-2016","2016","Lithuania",0.93721284860673,0.673437975132011,2.01612244374747,0.845170801261283,0.566092817963692,1.42226296481562,-1.01610712180202,-1.51942869184334,2.06517554427343,-1.74656204640971,-0.769067604078183,-0.784135244168054,-0.525041057884166,-0.812923976461141,-0.632737009408559,-0.508661313191365,1.85510866122907,0.451908714273952,0.435956927841211,0.994019887217715,0.889142616392218,-0.623852973736925,-0.0545507440827399,14998.1250595137,2.51882827307178,0.026774084286045,0.137247607884556,-0.957553320458155,-0.222846157553588,-1.52964439252129,5,25
"Lithuania-2018","2018","Lithuania",0.465004359338901,0.0358381914107162,1.97305751620477,0.87009260944672,0.809962541488364,1.30484487208846,-1.01419543991877,-1.55048522181222,2.09097576937554,-2.09419865323988,-0.867772190398214,-0.869352529337487,-0.574554520979672,-0.704087204149887,-0.924813221771525,-0.719785261511476,1.5345396646166,0.776340346213084,0.191558993608851,0.895136933696463,0.731431997731692,-1.3257298348488,-0.0318324276835096,19176.1765182085,3.9368459012309,0.0398656784957895,0.393939966522337,-1.15646812694209,-0.218105693849636,-1.55794275482802,6,36
"Luxembourg-2008","2008","Luxembourg",-1.29837556118491,-1.78406299323521,-1.85145605706742,-0.638490103734778,-1.17032348960546,-1.86720507500506,1.12857023676058,0.616068386299469,-1.36100857472962,-0.882872350067055,-0.121065696286073,-0.107417192935869,0.40939232462805,0.931946612473819,-0.429098739669356,-1.37114968043016,-1.09520574438466,-1.07147959553726,0.166280410848569,0.202956259047696,-0.358085048096627,0.157928225772325,0.730217336550491,114293.84332087,-1.27958624140669,-2.78721599099202,-0.492062690711296,1.32996577255372,0.906347012226092,-0.751439429086426,1,1
